timestamp_obd,status,fuel_status,engine_load,coolant_temp,short_fuel_trim_1,long_fuel_trim_1,intake_pressure,rpm,speed,timing_advance,intake_temp,throttle_pos,o2_sensors,o2_b1s2,obd_compliance,run_time,pids_b,distance_w_mil,evaporative_purge,fuel_level,warmups_since_dtc_clear,distance_since_dtc_clear,barometric_pressure,o2_s1_wr_current,catalyst_temp_b1s1,pids_c,status_drive_cycle,control_module_voltage,absolute_load,commanded_equiv_ratio,relative_throttle_pos,ambiant_air_temp,throttle_pos_b,accelerator_pos_d,accelerator_pos_e,throttle_actuator,fuel_type,long_o2_trim_b1,unknown
1734341546,<obd.OBDResponse.Status object at 0x7ce2a0521d60>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.84313725,98,4.6875,0,37,928,20,-1,59,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.175,India OBD II (IOBD II),133,1E+31,0,3.137254902,77.64705882,255,2565,100,-0.25,482.1,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0f212b0>,14.08,24.70588235,0.899628,2.745098039,33,13.33333333,14.90196078,14.90196078,3.921568627,Gasoline,0,
1734341549,<obd.OBDResponse.Status object at 0x7ce2a0520140>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",67.45098039,98,2.34375,1.5625,87,966,21,0,59,21.17647059,"((), (False, False, False, False), (False, False, True, True))",0.81,India OBD II (IOBD II),136,1E+31,0,0,77.64705882,255,2565,100,-0.06640625,473.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0f51d30>,14.08,61.17647059,0.995032,13.33333333,33,24.31372549,32.94117647,32.94117647,17.64705882,Gasoline,0,
1734341552,<obd.OBDResponse.Status object at 0x7ce2a05080b0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",59.60784314,99,3.125,1.5625,102,1277.5,28,1.5,57,47.45098039,"((), (False, False, False, False), (False, False, True, True))",0.72,India OBD II (IOBD II),139,1E+31,0,0,77.64705882,255,2565,100,-0.0390625,469.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0521610>,13.9,56.47058824,0.999424,5.098039216,33,15.68627451,26.2745098,26.2745098,5.098039216,Gasoline,0,
1734341555,<obd.OBDResponse.Status object at 0x7ce2a0523050>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",12.94117647,99,2.34375,0.78125,32,1443.5,32,21,56,14.90196078,"((), (False, False, False, False), (False, False, True, True))",0.705,India OBD II (IOBD II),142,1E+31,0,4.31372549,77.64705882,255,2565,100,-0.05078125,468.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0522480>,14.14,24.70588235,0.999424,4.31372549,33,15.29411765,22.74509804,22.74509804,5.882352941,Gasoline,0,
1734341558,<obd.OBDResponse.Status object at 0x7ce2a0522090>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",30.58823529,99,-2.34375,1.5625,71,1547.5,34,15,56,18.82352941,"((), (False, False, False, False), (False, False, True, True))",0.7,India OBD II (IOBD II),145,1E+31,0,0.392156863,77.64705882,255,2565,100,0.01171875,467.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a05220c0>,14.12,47.05882353,0.999424,9.019607843,33,20,29.01960784,29.01960784,12.15686275,Gasoline,0,
1734341561,<obd.OBDResponse.Status object at 0x7ce2a0e97bc0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.1372549,99,-0.78125,1.5625,52,1712,38,19.5,56,16.8627451,"((), (False, False, False, False), (False, False, True, True))",0.7,India OBD II (IOBD II),149,1E+31,0,8.235294118,77.64705882,255,2565,100,-0.0234375,468.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a05220f0>,14.14,30.19607843,0.999424,5.882352941,33,15.68627451,25.09803922,25.09803922,7.058823529,Gasoline,0,
1734341565,<obd.OBDResponse.Status object at 0x7ce2a0521100>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",12.94117647,99,-5.46875,1.5625,48,1754,39,6,56,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),152,1E+31,0,7.843137255,77.64705882,255,2565,100,0.03125,467.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebcbc0>,14.18,27.05882353,0.999424,3.137254902,33,13.7254902,22.35294118,22.35294118,3.921568627,Gasoline,0,
1734341568,<obd.OBDResponse.Status object at 0x7ce2a052c3e0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",16.07843137,99,-0.78125,-0.78125,84,1719,38,12.5,57,16.07843137,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),155,1E+31,0,0,77.64705882,255,2565,100,-0.0234375,465.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a052f020>,14.02,48.23529412,0.999424,5.882352941,33,16.47058824,23.1372549,23.1372549,7.450980392,Gasoline,0,
1734341571,<obd.OBDResponse.Status object at 0x7ce2a0523cb0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",15.29411765,99,-3.125,-0.78125,81,1707.5,38,16.5,57,16.07843137,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),158,1E+31,0,6.274509804,77.64705882,255,2565,100,-0.0078125,464,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a050b470>,14.04,45.49019608,0.999424,5.490196078,33,16.07843137,23.1372549,23.1372549,7.058823529,Gasoline,0,
1734341574,<obd.OBDResponse.Status object at 0x7ce2a052cb60>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",14.90196078,98,-3.125,-0.78125,83,1710,38,17,57,15.68627451,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),161,1E+31,0,38.43137255,77.64705882,255,2565,100,-0.015625,462.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0e976b0>,14.04,47.45098039,0.999424,5.882352941,33,16.47058824,23.92156863,23.92156863,7.450980392,Gasoline,0,
1734341577,<obd.OBDResponse.Status object at 0x7ce2a0ebc3b0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",18.03921569,98,-2.34375,-0.78125,87,1737,38,6.5,56,22.35294118,"((), (False, False, False, False), (False, False, True, True))",0.7,India OBD II (IOBD II),164,1E+31,0,98.43137255,77.64705882,255,2565,100,0.05078125,461.2,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0e97c50>,14.02,82.74509804,0.999424,40.39215686,33,70.98039216,27.84313725,36.8627451,97.64705882,Gasoline,0,
1734341580,<obd.OBDResponse.Status object at 0x7ce2a052d880>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",67.84313725,97,3.125,2.34375,140,2112,47,-2.5,54,87.84313725,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),167,1E+31,0,71.76470588,77.64705882,255,2565,100,-0.03515625,502.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebcd10>,14,158.8235294,0.999424,77.25490196,33,88.23529412,51.76470588,52.15686275,99.60784314,Gasoline,0,
1734341583,<obd.OBDResponse.Status object at 0x7ce2a050ae40>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",48.62745098,97,-3.125,2.34375,105,2014,58,0.5,52,73.33333333,"((), (False, False, False, False), (False, False, True, True))",0.115,India OBD II (IOBD II),170,1E+31,0,37.64705882,77.64705882,255,2565,100,-0.20703125,562.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a052d5e0>,14.04,81.56862745,0.92354,61.17647059,33,71.76470588,36.47058824,36.07843137,77.25490196,Gasoline,0,
1734341586,<obd.OBDResponse.Status object at 0x7ce2a0ebcd10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",9.803921569,93,-3.125,1.5625,33,2131,63,-10.5,53,15.29411765,"((), (False, False, False, False), (False, False, True, True))",0.72,India OBD II (IOBD II),174,1E+31,0,0,77.64705882,255,2565,100,1.12890625,567.5,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebdaf0>,14,18.03921569,1.9988175,2.352941176,33,15.29411765,20.39215686,20.39215686,6.666666667,Gasoline,0,
1734341590,<obd.OBDResponse.Status object at 0x7ce2a052caa0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.84313725,93,-4.6875,1.5625,66,1686,62,16.5,55,18.43137255,"((), (False, False, False, False), (False, False, True, True))",0.18,India OBD II (IOBD II),177,1E+31,0,4.31372549,77.64705882,255,2565,100,-0.140625,556.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0ebf8c0>,14.04,43.1372549,0.95892,8.235294118,33,18.82352941,28.23529412,28.23529412,10.98039216,Gasoline,0,
1734341593,<obd.OBDResponse.Status object at 0x7ce2a0531c10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",2.745098039,94,0,0.78125,31,1198.5,63,-7.5,54,12.54901961,"((), (False, False, False, False), (False, False, True, True))",0.73,India OBD II (IOBD II),180,1E+31,0,19.60784314,77.64705882,255,2565,100,0.0234375,548.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0532ae0>,14.06,51.76470588,0.999424,10.98039216,33,22.35294118,33.7254902,33.7254902,17.64705882,Gasoline,0,
1734341596,<obd.OBDResponse.Status object at 0x7ce2a0ebf020>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",38.03921569,95,-1.5625,1.5625,91,1412.5,65,12,55,19.21568627,"((), (False, False, False, False), (False, False, True, True))",0.72,India OBD II (IOBD II),183,1E+31,0,53.7254902,77.64705882,255,2565,100,-0.00390625,540.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0532870>,14.02,45.09803922,0.999424,7.450980392,33,18.03921569,30.19607843,30.19607843,9.803921569,Gasoline,0,
1734341599,<obd.OBDResponse.Status object at 0x7ce2a052d580>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",29.41176471,97,-2.34375,1.5625,67,1452,67,18,54,18.43137255,"((), (False, False, False, False), (False, False, True, True))",0.705,India OBD II (IOBD II),186,1E+31,0,59.60784314,77.64705882,255,2565,100,0.0703125,529.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a05317f0>,14.04,43.92156863,1.079456,7.058823529,33,17.64705882,26.66666667,26.66666667,9.019607843,Gasoline,0,
1734341602,<obd.OBDResponse.Status object at 0x7ce2a0532720>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.45098039,97,0.78125,1.5625,62,1464.5,67,15,54,16.8627451,"((), (False, False, False, False), (False, False, True, True))",0.14,India OBD II (IOBD II),189,1E+31,0,53.7254902,77.64705882,255,2565,100,-0.1875,519.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a05315b0>,14.06,32.94117647,0.919392,5.098039216,33,15.68627451,24.31372549,24.31372549,7.058823529,Gasoline,0,
1734341605,<obd.OBDResponse.Status object at 0x7ce2a052ef60>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",21.56862745,98,0.78125,1.5625,48,1456,67,17,54,15.29411765,"((), (False, False, False, False), (False, False, True, True))",0.725,India OBD II (IOBD II),192,1E+31,0,45.49019608,77.64705882,255,2565,100,-0.1953125,512.6,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0532b40>,14.02,29.80392157,0.919392,4.705882353,33,15.68627451,23.92156863,23.92156863,6.274509804,Gasoline,0,
1734341608,<obd.OBDResponse.Status object at 0x7ce2a0530680>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",20.78431373,98,-0.78125,1.5625,47,1439,66,18.5,55,15.29411765,"((), (False, False, False, False), (False, False, True, True))",0.75,India OBD II (IOBD II),195,1E+31,0,45.09803922,77.64705882,255,2565,100,0.09375,504.6,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a05315e0>,14.04,29.80392157,1.079456,4.705882353,33,15.29411765,23.92156863,23.92156863,6.274509804,Gasoline,0,
1734341611,<obd.OBDResponse.Status object at 0x7ce2a052d580>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",21.17647059,98,0.78125,1.5625,48,1417,65,18,55,15.29411765,"((), (False, False, False, False), (False, False, True, True))",0.405,India OBD II (IOBD II),198,1E+31,0,42.74509804,77.64705882,255,2565,100,0.0859375,495.5,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0531430>,14.04,28.62745098,0.990152,4.705882353,33,15.29411765,23.52941176,23.52941176,6.274509804,Gasoline,0,
1734341614,<obd.OBDResponse.Status object at 0x7ce2a0530d40>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",11.76470588,98,3.125,0.78125,29,1388,64,-5.5,55,12.94117647,"((), (False, False, False, False), (False, False, True, True))",0.15,India OBD II (IOBD II),202,1E+31,0,0,77.64705882,255,2565,100,0.00390625,491.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0531610>,14.06,15.68627451,1.9988175,2.745098039,33,13.33333333,14.90196078,14.90196078,3.529411765,Gasoline,0,
1734341618,<obd.OBDResponse.Status object at 0x7ce2a05324e0>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,98,0,0.78125,29,1338.5,62,-11.5,55,12.94117647,"((), (False, False, False, False), (False, False, True, True))",0.005,India OBD II (IOBD II),205,1E+31,0,0,77.64705882,255,2566,100,1.28515625,485.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0533740>,14.08,16.07843137,1.9988175,2.745098039,33,13.33333333,15.29411765,15.29411765,3.137254902,Gasoline,0,
1734341621,<obd.OBDResponse.Status object at 0x7ce2a052ed50>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,98,0,0.78125,28,1272.5,58,-10.5,56,12.94117647,"((), (False, False, False, False), (False, False, True, True))",0.005,India OBD II (IOBD II),208,1E+31,0,0,77.64705882,255,2566,100,1.28515625,479.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0533aa0>,14.06,16.47058824,1.9988175,2.352941176,33,12.94117647,15.68627451,16.07843137,3.137254902,Gasoline,0,
1734341624,<obd.OBDResponse.Status object at 0x7ce2a0534ce0>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,98,0,0.78125,29,1199,55,-11.5,56,12.54901961,"((), (False, False, False, False), (False, False, True, True))",0.005,India OBD II (IOBD II),211,1E+31,0,0,77.64705882,255,2566,100,1.28515625,472.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a05372f0>,14.04,16.47058824,1.9988175,2.352941176,33,12.94117647,15.68627451,15.68627451,3.137254902,Gasoline,0,
1734341627,<obd.OBDResponse.Status object at 0x7ce2a0533fb0>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,98,0,0,29,1126.5,51,-12,56,12.54901961,"((), (False, False, False, False), (False, False, True, True))",0,India OBD II (IOBD II),214,1E+31,0,0,77.64705882,255,2566,100,1.2890625,466.6,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0536ab0>,14.04,16.07843137,1.9988175,1.960784314,33,12.54901961,18.43137255,18.43137255,2.352941176,Gasoline,0,
1734341630,<obd.OBDResponse.Status object at 0x7ce2a0537e00>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",20.39215686,98,0,0,31,1075.5,49,17,56,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.065,India OBD II (IOBD II),217,1E+31,0,2.352941176,77.64705882,255,2566,100,-0.04296875,459.7,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a052d9a0>,14.04,31.76470588,0.930128,4.31372549,33,14.90196078,25.09803922,25.09803922,5.882352941,Gasoline,0,
1734341633,<obd.OBDResponse.Status object at 0x7ce2a0530a70>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",34.90196078,98,2.34375,0.78125,48,1067,49,8,56,14.90196078,"((), (False, False, False, False), (False, False, True, True))",0.125,India OBD II (IOBD II),220,1E+31,0,15.68627451,77.64705882,255,2566,100,-0.2578125,453.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0f20860>,14.08,35.29411765,0.899384,4.31372549,33,14.90196078,25.09803922,25.09803922,5.882352941,Gasoline,0,
1734341636,<obd.OBDResponse.Status object at 0x7ce2a0537fb0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",38.03921569,99,0.78125,1.5625,51,1063.5,49,7.5,55,15.29411765,"((), (False, False, False, False), (False, False, True, True))",0.78,India OBD II (IOBD II),223,1E+31,0,29.01960784,77.64705882,255,2566,100,-0.15234375,448.1,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0534e60>,14.06,38.82352941,0.943304,4.705882353,33,15.29411765,26.2745098,26.2745098,6.274509804,Gasoline,0,
1734341639,<obd.OBDResponse.Status object at 0x7ce2a05313d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",39.21568627,99,0,1.5625,52,1075,49,9,55,15.29411765,"((), (False, False, False, False), (False, False, True, True))",0.76,India OBD II (IOBD II),227,1E+31,0,30.58823529,77.64705882,255,2566,100,-0.01171875,445.6,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0535d00>,14.08,32.94117647,0.999424,3.921568627,33,14.50980392,26.2745098,26.2745098,5.098039216,Gasoline,0,
1734341643,<obd.OBDResponse.Status object at 0x7ce2a0534980>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",28.23529412,99,-0.78125,0.78125,44,1090,50,10.5,55,14.90196078,"((), (False, False, False, False), (False, False, True, True))",0.725,India OBD II (IOBD II),230,1E+31,0,30.19607843,77.64705882,255,2566,100,-0.01953125,444.6,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0535c40>,14.08,38.03921569,0.999424,4.705882353,33,15.29411765,28.62745098,28.62745098,6.274509804,Gasoline,0,
1734341646,<obd.OBDResponse.Status object at 0x7ce2a05323f0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",33.7254902,99,-1.5625,1.5625,52,1109,51,9.5,54,15.29411765,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),233,1E+31,0,32.15686275,77.64705882,255,2566,100,-0.0078125,443.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a05374a0>,14.02,45.09803922,0.999424,6.274509804,33,16.8627451,28.62745098,28.62745098,8.62745098,Gasoline,0,
1734341649,<obd.OBDResponse.Status object at 0x7ce2a0537e30>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",39.21568627,99,-0.78125,1.5625,58,1132,52,11,54,15.29411765,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),236,1E+31,0,33.33333333,77.64705882,255,2566,100,-0.015625,443.4,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a05080b0>,14.04,34.90196078,0.999424,3.921568627,33,14.50980392,23.52941176,23.52941176,5.490196078,Gasoline,0,
1734341652,<obd.OBDResponse.Status object at 0x7ce2a0531430>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",25.49019608,98,-1.5625,0.78125,39,1127,52,12.5,54,14.50980392,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),239,1E+31,0,26.66666667,77.64705882,255,2566,100,-0.03125,443.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0534560>,14.06,30.98039216,0.999424,3.921568627,33,14.90196078,25.09803922,25.09803922,6.274509804,Gasoline,0,
1734341655,<obd.OBDResponse.Status object at 0x7ce2a0537fb0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",33.7254902,97,-2.34375,1.5625,48,1132.5,52,11,54,14.90196078,"((), (False, False, False, False), (False, False, True, True))",0.705,India OBD II (IOBD II),242,1E+31,0,31.37254902,77.64705882,255,2566,100,0.0078125,442.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0535190>,14.04,36.07843137,0.999424,4.705882353,33,15.29411765,25.49019608,25.49019608,6.274509804,Gasoline,0,
1734341658,<obd.OBDResponse.Status object at 0x7ce2a0531970>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",39.21568627,97,-1.5625,1.5625,63,1139,52,11,54,17.25490196,"((), (False, False, False, False), (False, False, True, True))",0.7,India OBD II (IOBD II),245,1E+31,0,45.49019608,77.64705882,255,2566,100,-0.01953125,442.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a052ff80>,14.06,49.41176471,0.999424,7.058823529,33,18.03921569,29.80392157,29.80392157,9.019607843,Gasoline,0,
1734341661,<obd.OBDResponse.Status object at 0x7ce2a0536a80>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",42.35294118,96,0,1.5625,71,1161.5,53,12.5,53,16.8627451,"((), (False, False, False, False), (False, False, True, True))",0.705,India OBD II (IOBD II),248,1E+31,0,43.1372549,77.64705882,255,2566,100,-0.0234375,443.5,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a05366f0>,14.08,44.31372549,0.999424,4.705882353,33,16.07843137,28.62745098,28.62745098,7.058823529,Gasoline,0,
1734341664,<obd.OBDResponse.Status object at 0x7ce2a05306b0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",31.76470588,96,0,1.5625,56,1187.5,55,12,53,16.07843137,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),252,1E+31,0,37.25490196,77.64705882,255,2566,100,-0.015625,444.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0534980>,14.1,38.82352941,0.999424,5.490196078,32,16.07843137,28.62745098,28.62745098,7.058823529,Gasoline,0,
1734341668,<obd.OBDResponse.Status object at 0x7ce2a05349b0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",30.98039216,96,0,1.5625,56,1205,55,13.5,53,15.68627451,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),255,1E+31,0,38.82352941,77.64705882,255,2566,100,-0.0078125,445,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a052d9a0>,14.08,38.03921569,0.999424,5.490196078,32,16.07843137,28.62745098,28.62745098,7.058823529,Gasoline,0,
1734341671,<obd.OBDResponse.Status object at 0x7ce2a0530800>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",33.33333333,95,-2.34375,1.5625,58,1219.5,56,11,53,15.29411765,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),258,1E+31,0,35.68627451,77.64705882,255,2566,100,0.01953125,445.4,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0535430>,14.04,32.54901961,0.999424,3.529411765,32,14.90196078,23.1372549,23.1372549,5.098039216,Gasoline,0,
1734341674,<obd.OBDResponse.Status object at 0x7ce2a04e1580>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.52941176,95,-4.6875,1.5625,38,1212.5,56,13.5,53,14.11764706,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),261,1E+31,0,30.19607843,77.64705882,255,2566,100,0.01171875,445.1,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0534590>,14,28.23529412,0.999424,3.529411765,32,14.11764706,23.1372549,23.1372549,4.705882353,Gasoline,0,
1734341677,<obd.OBDResponse.Status object at 0x7ce2a05306b0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",23.92156863,95,-0.78125,1.5625,37,1194.5,55,13.5,53,14.11764706,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),264,1E+31,0,29.41176471,77.64705882,255,2566,100,-0.00390625,444.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0537560>,14.08,28.23529412,0.999424,3.921568627,32,14.50980392,23.92156863,23.92156863,5.098039216,Gasoline,0,
1734341680,<obd.OBDResponse.Status object at 0x7ce2a05374a0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",24.70588235,94,0.78125,1.5625,43,1178.5,54,12,53,14.50980392,"((), (False, False, False, False), (False, False, True, True))",0.715,India OBD II (IOBD II),267,1E+31,0,30.58823529,77.64705882,255,2566,100,-0.0546875,443.8,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0535d00>,14.08,29.80392157,0.999424,2.745098039,32,12.15686275,23.52941176,23.52941176,4.705882353,Gasoline,0,
1734341683,<obd.OBDResponse.Status object at 0x7ce2a0533830>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",30.58823529,95,-0.78125,1.5625,52,1170.5,54,12.5,53,15.29411765,"((), (False, False, False, False), (False, False, True, True))",0.715,India OBD II (IOBD II),270,1E+31,0,35.68627451,77.64705882,255,2566,100,0.01171875,443.2,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0fdf800>,14.06,38.43137255,0.999424,5.098039216,32,15.29411765,28.62745098,28.23529412,6.666666667,Gasoline,0,
1734341686,<obd.OBDResponse.Status object at 0x7ce2a0534590>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",34.11764706,95,2.34375,1.5625,58,1190,55,10.5,53,15.68627451,"((), (False, False, False, False), (False, False, True, True))",0.715,India OBD II (IOBD II),273,1E+31,0,36.8627451,77.64705882,255,2567,100,-0.00390625,443.1,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a05353a0>,14.06,35.68627451,0.999424,4.705882353,32,15.29411765,25.09803922,24.70588235,5.882352941,Gasoline,0,
1734341690,<obd.OBDResponse.Status object at 0x7ce2a05314f0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",30.58823529,95,0,1.5625,48,1191,55,12,52,14.90196078,"((), (False, False, False, False), (False, False, True, True))",0.715,India OBD II (IOBD II),277,1E+31,0,32.54901961,77.64705882,255,2567,100,-0.015625,443.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0535550>,14.02,34.90196078,0.999424,3.137254902,32,12.15686275,21.56862745,21.56862745,3.529411765,Gasoline,0,
1734341693,<obd.OBDResponse.Status object at 0x7ce2a0536d80>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0,95,0,0.78125,29,1148.5,53,-6,53,12.54901961,"((), (False, False, False, False), (False, False, True, True))",0.715,India OBD II (IOBD II),280,1E+31,0,0,77.64705882,255,2567,100,0.3359375,441.9,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a05368d0>,14.04,19.60784314,1.286368,2.745098039,32,13.33333333,20.39215686,20.39215686,3.529411765,Gasoline,0,
1734341696,<obd.OBDResponse.Status object at 0x7ce2a0533ad0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",19.21568627,95,-3.125,0.78125,30,1123,52,19.5,53,13.33333333,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),283,1E+31,0,3.137254902,77.64705882,255,2567,100,-0.00390625,440.4,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0534da0>,14.06,20.39215686,0.996496,1.568627451,32,11.37254902,20.39215686,20.39215686,2.745098039,Gasoline,0,
1734341699,<obd.OBDResponse.Status object at 0x7ce2a05356d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",12.15686275,96,3.90625,0,26,1101,50,0.5,54,12.54901961,"((), (False, False, False, False), (False, False, True, True))",0.705,India OBD II (IOBD II),286,1E+31,0,9.803921569,77.64705882,255,2567,100,0.00390625,439.3,1.11111E+31,<obd.OBDResponse.Status object at 0x7ce2a0537f20>,14.08,20.39215686,0.999424,2.352941176,32,12.94117647,23.1372549,23.1372549,3.137254902,Gasoline,0,
